cluster_size,sample_titles,urls,problem_categories,notes
68,شركة كشف تسربات المياه بأبها | شركة كشف تسربات المياه بالطائف | شركة كشف تسربات المياه بالخبر | شركة كشف تسربات المياه بالدمام | شركة كشف تسربات المياه بالمدينة المنورة | شركة كشف تسربات المياه بمكة المكرمة | شركة كشف تسربات المياه بجدة | كشف تسربات المياه في شرورة | شركة ركن التطور,https://www.rukn-eltatawer.com/sa/water-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/water-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/water-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/water-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/water-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/water-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/water-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-sharurah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-umluj/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mandaq/ https://www.rukn-eltatawer.com/sa/water-leak-detection-samtah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-an-nuayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tanuma/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-namas/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-bukayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-ar-rass/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-makhwah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-baljurashi/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tathlith/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-hinakiyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mahd/ https://www.rukn-eltatawer.com/sa/water-leak-detection-alula/ https://www.rukn-eltatawer.com/sa/water-leak-detection-badr/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-jumum/ https://www.rukn-eltatawer.com/sa/water-leak-detection-rabigh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-hafar-al-batin/ https://www.rukn-eltatawer.com/sa/water-leak-detection-duba/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-wajh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-qurayyat/ https://www.rukn-eltatawer.com/sa/water-leak-detection-turaif/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة مكافحة الصراصير بأبها | شركة مكافحة الصراصير بالطائف | شركة مكافحة الصراصير بالخبر | شركة مكافحة الصراصير بالدمام | شركة مكافحة الصراصير بالمدينة المنورة | شركة مكافحة الصراصير بمكة المكرمة | شركة مكافحة الصراصير بجدة | شركة مكافحة الصراصير بالرياض,https://www.rukn-eltatawer.com/sa/cockroach-control-abha/ https://www.rukn-eltatawer.com/sa/cockroach-control-taif/ https://www.rukn-eltatawer.com/sa/cockroach-control-khobar/ https://www.rukn-eltatawer.com/sa/cockroach-control-dammam/ https://www.rukn-eltatawer.com/sa/cockroach-control-medina/ https://www.rukn-eltatawer.com/sa/cockroach-control-mecca/ https://www.rukn-eltatawer.com/sa/cockroach-control-jeddah/ https://www.rukn-eltatawer.com/sa/cockroach-control-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف وتعقيم شامل بأبها | شركة تنظيف وتعقيم شامل بالطائف | شركة تنظيف وتعقيم شامل بالخبر | شركة تنظيف وتعقيم شامل بالدمام | شركة تنظيف وتعقيم شامل بالمدينة المنورة | شركة تنظيف وتعقيم شامل بمكة المكرمة | شركة تنظيف وتعقيم شامل بجدة | شركة تنظيف وتعقيم شامل بالرياض,https://www.rukn-eltatawer.com/sa/deep-cleaning-abha/ https://www.rukn-eltatawer.com/sa/deep-cleaning-taif/ https://www.rukn-eltatawer.com/sa/deep-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/deep-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/deep-cleaning-medina/ https://www.rukn-eltatawer.com/sa/deep-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/deep-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/deep-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف شقق بأبها | شركة تنظيف شقق بالطائف | شركة تنظيف شقق بالخبر | شركة تنظيف شقق بالدمام | شركة تنظيف شقق بالمدينة المنورة | شركة تنظيف شقق بمكة المكرمة | شركة تنظيف شقق بجدة | شركة تنظيف شقق بالرياض,https://www.rukn-eltatawer.com/sa/apartment-cleaning-abha/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-taif/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-medina/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/apartment-cleaning-in-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة التعقيم بالكلور بأبها | شركة التعقيم بالكلور بالطائف | شركة التعقيم بالكلور بالخبر | شركة التعقيم بالكلور بالدمام | شركة التعقيم بالكلور بالمدينة المنورة | شركة التعقيم بالكلور بمكة المكرمة | شركة التعقيم بالكلور بجدة | شركة التعقيم بالكلور بالرياض,https://www.rukn-eltatawer.com/sa/chlorine-disinfection-abha/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-taif/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-khobar/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-dammam/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-medina/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-mecca/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-jeddah/ https://www.rukn-eltatawer.com/sa/chlorine-disinfection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة التعقيم بالبخار بأبها | شركة التعقيم بالبخار بالطائف | شركة التعقيم بالبخار بالخبر | شركة التعقيم بالبخار بالدمام | شركة التعقيم بالبخار بالمدينة المنورة | شركة التعقيم بالبخار بمكة المكرمة | شركة التعقيم بالبخار بجدة | شركة التعقيم بالبخار بالرياض,https://www.rukn-eltatawer.com/sa/steam-disinfection-abha/ https://www.rukn-eltatawer.com/sa/steam-disinfection-taif/ https://www.rukn-eltatawer.com/sa/steam-disinfection-khobar/ https://www.rukn-eltatawer.com/sa/steam-disinfection-dammam/ https://www.rukn-eltatawer.com/sa/steam-disinfection-medina/ https://www.rukn-eltatawer.com/sa/steam-disinfection-mecca/ https://www.rukn-eltatawer.com/sa/steam-disinfection-jeddah/ https://www.rukn-eltatawer.com/sa/steam-disinfection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة التعقيم بالأوزون بأبها | شركة التعقيم بالأوزون بالطائف | شركة التعقيم بالأوزون بالخبر | شركة التعقيم بالأوزون بالدمام | شركة التعقيم بالأوزون بالمدينة المنورة | شركة التعقيم بالأوزون بمكة المكرمة | شركة التعقيم بالأوزون بجدة | شركة التعقيم بالأوزون بالرياض,https://www.rukn-eltatawer.com/sa/ozone-disinfection-abha/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-taif/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-khobar/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-dammam/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-medina/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-mecca/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-jeddah/ https://www.rukn-eltatawer.com/sa/ozone-disinfection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة عزل خزانات بأبها | شركة عزل خزانات بالطائف | شركة عزل خزانات بالخبر | شركة عزل خزانات بالدمام | شركة عزل خزانات بالمدينة المنورة | شركة عزل خزانات بمكة المكرمة | شركة عزل خزانات بجدة | شركة عزل خزانات بالرياض,https://www.rukn-eltatawer.com/sa/tank-insulation-abha/ https://www.rukn-eltatawer.com/sa/tank-insulation-taif/ https://www.rukn-eltatawer.com/sa/tank-insulation-khobar/ https://www.rukn-eltatawer.com/sa/tank-insulation-dammam/ https://www.rukn-eltatawer.com/sa/tank-insulation-medina/ https://www.rukn-eltatawer.com/sa/tank-insulation-mecca/ https://www.rukn-eltatawer.com/sa/tank-insulation-jeddah/ https://www.rukn-eltatawer.com/sa/tank-insulation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة كشف تسريبات مواسير مياه بأبها | شركة كشف تسريبات مواسير مياه بالطائف | شركة كشف تسريبات مواسير مياه بالخبر | شركة كشف تسريبات مواسير مياه بالدمام | شركة كشف تسريبات مواسير مياه بالمدينة المنورة | شركة كشف تسريبات مواسير مياه بمكة المكرمة | شركة كشف تسريبات مواسير مياه بجدة | شركة كشف تسريبات مواسير مياه بالرياض,https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/water-pipe-leak-detection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة كشف تسربات الغاز بأبها | شركة كشف تسربات الغاز بالطائف | شركة كشف تسربات الغاز بالخبر | شركة كشف تسربات الغاز بالدمام | شركة كشف تسربات الغاز بالمدينة المنورة | شركة كشف تسربات الغاز بمكة المكرمة | شركة كشف تسربات الغاز بجدة | شركة كشف تسربات الغاز بالرياض,https://www.rukn-eltatawer.com/sa/gas-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/gas-leak-detection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة كشف تسربات التكييف بأبها | شركة كشف تسربات التكييف بالطائف | شركة كشف تسربات التكييف بالخبر | شركة كشف تسربات التكييف بالدمام | شركة كشف تسربات التكييف بالمدينة المنورة | شركة كشف تسربات التكييف بمكة المكرمة | شركة كشف تسربات التكييف بجدة | شركة كشف تسربات التكييف بالرياض,https://www.rukn-eltatawer.com/sa/ac-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/ac-leak-detection-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة شحن سيارات بالدمام | شركة شحن سيارات بالمدينة المنورة | شركة شحن سيارات بمكة المكرمة | شركة شحن سيارات بأبها | شركة شحن سيارات بالطائف | شركة شحن سيارات بالخبر | شركة شحن سيارات بالرياض,https://www.rukn-eltatawer.com/sa/car-shipping-dammam/ https://www.rukn-eltatawer.com/sa/car-shipping-medina/ https://www.rukn-eltatawer.com/sa/car-shipping-mecca/ https://www.rukn-eltatawer.com/sa/car-shipping-abha/ https://www.rukn-eltatawer.com/sa/car-shipping-taif/ https://www.rukn-eltatawer.com/sa/car-shipping-khobar/ https://www.rukn-eltatawer.com/sa/car-shipping-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة شحن أثاث بالدمام | شركة شحن أثاث بالمدينة المنورة | شركة شحن أثاث بأبها | شركة شحن أثاث بالطائف | شركة شحن أثاث بجدة | شركة شحن أثاث بالخبر | شركة شحن أثاث بالرياض,https://www.rukn-eltatawer.com/sa/furniture-shipping-dammam/ https://www.rukn-eltatawer.com/sa/furniture-shipping-medina/ https://www.rukn-eltatawer.com/sa/furniture-shipping-abha/ https://www.rukn-eltatawer.com/sa/furniture-shipping-taif/ https://www.rukn-eltatawer.com/sa/furniture-shipping-jeddah/ https://www.rukn-eltatawer.com/sa/furniture-shipping-khobar/ https://www.rukn-eltatawer.com/sa/furniture-shipping-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة تنظيف وصيانة دكتات المكيفات بالدمام | شركة تنظيف وصيانة دكتات المكيفات بالمدينة المنورة | شركة تنظيف وصيانة دكتات المكيفات بمكة المكرمة | شركة تنظيف وصيانة دكتات المكيفات بالطائف | شركة تنظيف وصيانة دكتات المكيفات بجدة | شركة تنظيف وصيانة دكتات المكيفات بالخبر | شركة تنظيف وصيانة دكتات المكيفات بالرياض,https://www.rukn-eltatawer.com/sa/duct-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/duct-cleaning-medina/ https://www.rukn-eltatawer.com/sa/duct-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/duct-cleaning-taif/ https://www.rukn-eltatawer.com/sa/duct-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/duct-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/duct-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة تنظيف واجهات زجاجية بالدمام | شركة تنظيف واجهات زجاجية بالمدينة المنورة | شركة تنظيف واجهات زجاجية بمكة المكرمة | شركة تنظيف واجهات زجاجية بالطائف | شركة تنظيف واجهات زجاجية بجدة | شركة تنظيف واجهات زجاجية بالخبر | شركة تنظيف واجهات زجاجية بالرياض,https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-medina/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-taif/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/glass-facade-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة تنظيف واجهات حجرية بالدمام | شركة تنظيف واجهات حجرية بالمدينة المنورة | شركة تنظيف واجهات حجرية بمكة المكرمة | شركة تنظيف واجهات حجرية بالطائف | شركة تنظيف واجهات حجرية بجدة | شركة تنظيف واجهات حجرية بالخبر | شركة تنظيف واجهات حجرية بالرياض,https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-medina/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-taif/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/stone-facade-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة تنظيف موكيت بالدمام | شركة تنظيف موكيت بالمدينة المنورة | شركة تنظيف موكيت بمكة المكرمة | شركة تنظيف موكيت بالطائف | شركة تنظيف موكيت بجدة | شركة تنظيف موكيت بالخبر | شركة تنظيف موكيت بالرياض,https://www.rukn-eltatawer.com/sa/moquette-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-medina/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-taif/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/moquette-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
7,شركة تنظيف مكاتب بالدمام | شركة تنظيف مكاتب بالمدينة المنورة | شركة تنظيف مكاتب بمكة المكرمة | شركة تنظيف مكاتب بالطائف | شركة تنظيف مكاتب بجدة | شركة تنظيف مكاتب بالخبر | شركة تنظيف مكاتب بالرياض,https://www.rukn-eltatawer.com/sa/office-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/office-cleaning-medina/ https://www.rukn-eltatawer.com/sa/office-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/office-cleaning-taif/ https://www.rukn-eltatawer.com/sa/office-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/office-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/office-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
